indicator_id,country_id,date,value,source,source_series_id,ingested_at
F1,IN,2025-06-01,81451.0078125,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-06-08,82188.9921875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-06-15,81118.6015625,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-06-22,82408.171875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-06-29,84058.8984375,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-07-06,83432.890625,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-07-13,82500.46875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-07-20,81757.7265625,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-07-27,81463.09375,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-08-03,80599.90625,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-08-10,79857.7890625,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-08-17,80597.65625,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-08-24,81306.8515625,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-08-31,79809.6484375,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-09-07,80710.7578125,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-09-14,81904.703125,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-09-21,82626.2265625,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-09-28,80426.4609375,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-10-05,81207.171875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-10-12,82500.8203125,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-10-19,83952.1875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-10-26,84211.8828125,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-11-02,83938.7109375,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-11-09,83216.28125,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-11-16,84562.78125,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-11-23,85231.921875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-11-30,85706.671875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-12-07,85712.3671875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-12-14,85267.65625,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-12-21,84929.359375,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-12-28,85041.453125,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-01-04,85762.0078125,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-01-11,83576.2421875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-01-18,83570.3515625,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-01-25,81537.703125,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-02-01,82269.78125,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-02-08,83580.3984375,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-02-15,82626.7578125,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-02-22,82814.7109375,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-03-01,81287.1875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-03-08,78918.8984375,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-03-15,74563.921875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-03-22,74532.9609375,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-03-29,73583.21875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-04-05,73319.546875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-04-12,77550.25,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-04-19,78493.5390625,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2026-04-26,76664.2109375,yfinance,^BSESN,2026-06-09T06:50:23.449528
